Location
3000 S  ROYAL                        ST
9000    AIRPORT                      BL
4300    GATEWAY                      AV
1300    264TH                        ST
9800    AIRPORT                      BL
5600 N  LANKERSHIM                   BL
800    LACONIA                      BL
BURBANK                      BL
13300    TERRA BELLA                  ST
600 N  LA BREA                      AV
12100    VENTURA                      BL
2600    LA CIENEGA                   AV
15100    MORRISON                     ST
10800    DE FOE                       AV
2300    OCEAN                        AV
1400    STADIUM                      WY
1100 W  29TH                         ST
VICTORY
5200    BLAKESLEE                    AV
10600    LAUREL CANYON                BL
1900    BEVERLY                      BL
16700    SHERMAN                      WY
4700    KESTER                       AV
FICKETT
7300    ETIWANDA                     AV
JEFFERSON                    BL
200 W  7TH                          ST
15100    SATICOY                      ST
1000    ISLAND                       AV
14600    VANOWEN                      ST
FIGUEROA
7300    BAKMAN                       AV
5100    EDGEWOOD                     PL
1400 W  190TH                        ST
700 W  58TH                         ST
5000 S  CENTRAL                      AV
1900    ARGYLE                       AV
24TH
OLYMPIC                      BL
6200    VAN NUYS                     BL
1400 W  190TH                        ST
8000 S  BROADWAY
4900    EAGLE ROCK                   BL
16400 W  VENTURA                      BL
13100    VANOWEN                      ST
9300    TAMPA                        AV
7200    CRESCENT PK
1700 W  TEMPLE                       ST
1800 W  12TH                         PL
9900    GULLO                        AV
6200    BECK                         AV
9300    NIGHTINGALE                  DR
4700    CRENSHAW                     BL
2800 W  JEFFERSON                    BL
1500    REXFORD                      DR
OAKHURST
VERMONT                      AV
1400    CRUSADO                      LN
4500    ROSEWOOD                     AV
4100    BUCKINGHAM                   RD
4400    WOODMAN                      AV
21900    VENTURA                      BL
WALKER
700 S  UNION                        AV
2900 S  RIDGELEY                     DR
2400    HOLLY                        DR
BROADWAY
2200 S  HARCOURT                     AV
1100 W  39TH                         ST
11800    STANFORD                     AV
200 S  MANHATTAN                    PL
22000 W  VENTURA                      BL
200 E  MARTIN LUTHER KING JR        BL
FAIRFAX                      AV
19500    LANARK                       ST
1200 W  7TH                          ST
ADAMS                        BL
400 E  84TH                         PL
6300    BERTRAND                     AV
6000    FRANKLIN                     AV
1300 S  HOOVER                       ST
8800    REMICK                       AV
1400 W  6TH                          ST
12300    VAN NUYS                     BL
1600 W  206TH                        ST
7600 S  VERMONT                      AV
3400 W  6TH                          ST
16600    DEVONSHIRE                   ST
6300    BRYNHURST                    AV
3RD
ELYSIAN PARK
13600 W  RIVERSIDE                    DR
9100 S  WESTERN                      AV
1300 W  68TH                         ST
9300    FIRTH                        BL
ROSCOE
15500    RINALDI                      ST
3300    WILSHIRE                     BL
15700    MORRISON                     ST
1100 N  SYCAMORE                     AV
2900 N  BROADWAY
1200    LYMAN                        PL
700 W  3RD                          ST
8300    BLACKBURN                    AV
CRENSHAW                     BL
8100 W  SUNSET                       BL
19000    VANOWEN                      ST
800 S  BONNIE BRAE                  ST
1900 W  PICO                         BL
1500 N  EASTERLY                     TR
5200 N  SEPULVEDA                    BL
11800    STAGG                        ST
4000    STEVELY                      AV
6600    WHITMAN                      AV
2600 S  GRAND                        AV
FENTON                       AV
6500 S  VERMONT                      AV
1700 W  MANCHESTER                   AV
1200 W  6TH                          ST
HARVARD
18900    STRATHERN                    ST
54TH                         ST
6000    HAZELHURST                   PL
600 S  MAIN                         ST
JAMES M WOOD                 BL
200 S  KINGSLEY                     DR
1900    CHARITON                     ST
1100 S  WINDSOR                      BL
7200 W  SUNSET                       BL
13200    PARKLAND CIR
3600    BARHAM                       BL
2100    LYRIC                        AV
2300    BAXTER                       ST
600 W  2ND                          ST
4300    MCLAUGHLIN                   AV
1300    LAGOON                       AV
VALENCIA                     ST
900 E  79TH                         ST
15700    HIGH KNOLL                   RD
BURBANK                      BL
500 W  98TH                         ST
4300    HUNTINGTON                   DR
9400 S  MAIN                         ST
20700    VANOWEN                      ST
800 S  UNION                        AV
1700 E  41ST                         ST
700    LINCOLN                      BL
2000 W  8TH                          ST
500 W  99TH                         ST
14700    VENTURA                      BL
9700    ANDORA                       AV
3300 W  3RD                          ST
OLYMPIC                      BL
1000    STONE                        ST
8100    VANALDEN                     AV
OLYMPIC
12900    SATICOY                      ST
2000 W  8TH                          ST
800 S  CARONDELET                   ST
GRIFFITH
42ND                         ST
3700 W  36TH                         ST
11100    ACAMA                        ST
800 S  FLOWER                       ST
NEW HAMPSHIRE
24TH                         ST
700 W  73RD                         ST
5300    SAN VICENTE                  BL
300 E  DENNI                        ST
1300    WILCOX                       AV
8500    GULANA                       AV
100 N  MAPLETON                     DR
25800 S  VERMONT                      AV
1000 N  CHICAGO                      ST
00    PARK                         AV
WILSHIRE                     BL
7TH
700 N  LA CIENEGA                   BL
14700    ROSCOE                       BL
